word,proportion in topic 0,proportion in topic 1,proportion in topic 2,proportion in topic 3,proportion in topic 4,p(topic0|word),p(topic1|word),p(topic2|word),p(topic3|word),p(topic4|word)
people,0.0011436967,0.00026913028,3.6545473e-05,0.00037388137,0.0014802942,0.3462025430949165,0.08146704088809292,0.011062491772200282,0.11317570343532503,0.44809222080946526
reef,5.539535e-05,0,0,0.0001912351,0,0.22460872291408548,0,0,0.7753912770859145,0
presently,5.2310843e-05,0.00010317117,0,0,0,0.3364430457911192,0.6635569542088808,0,0,0
back,0.0003624498,0,0.0003836639,0.00027132078,0.00021458082,0.2941926082243333,0,0.3114116333039409,0.220225172502428,0.17417058596929777
sydney,0,0,1.014835e-05,0,0,0,0,1.0,0,0
mooc,0,0,1.0003933e-05,0,0,0,0,1.0,0,0
bargaining,0,0,2.7666192e-05,0,0,0,0,1.0,0,0
real_life,0,0,1.0552473e-05,0.00013681379,0.00022946639,0,0,0.028003075766226522,0.3630624618194054,0.6089344624143681
accidental,0,0,2.7507838e-05,0,0,0,0,1.0,0,0
finite,0,0,0,0,2.3495091e-05,0,0,0,0,1.0
baldwin,0,0,0,6.662484e-05,0,0,0,0,1.0,0
indulgence,0,0,0,0,2.351116e-05,0,0,0,0,1.0
ndb,0,0,1.054869e-05,0,0,0,0,1.0,0,0
recognition,5.3336324e-05,0,2.7546666e-05,0.00015175786,2.3565553e-05,0.20817716530753974,0,0.10751747652245357,0.5923265756608748,0.09197878250913188
equation,1.03323046e-07,0,0,0.0003132455,6.20166e-05,0.0002752598997730906,0,0,0.834508125426074,0.16521661467415286
video_game,0,0,0,0,0.00056723703,0,0,0,0,1.0
math,2.0664504e-05,0,0,0,0,1.0,0,0,0,0
ecombine,0,0,1.0148341e-05,0,0,0,0,1.0,0,0
hypothesize,0,0,0,2.5581532e-05,0,0,0,0,1.0,0
intranet,0,0,2.766622e-05,0,0,0,0,1.0,0,0
innorge,0,0,0,0,2.351365e-05,0,0,0,0,1.0
ail,0,0,1.0548711e-05,0,0,0,0,1.0,0,0
physicochemical,2.0871294e-05,0,1.0442461e-05,0,0,0.6665215986935983,0,0.3334784013064018,0,0
conway,2.065873e-05,0,0,0,0,1.0,0,0,0,0
traveller,0,0,0,0,2.3511813e-05,0,0,0,0,1.0
prioritize,2.0748943e-05,0,0,6.582138e-05,2.356681e-05,0.18839188683206864,0,0,0.5976311464930504,0.213976966674881
intermittent,2.0663772e-05,0,0,0,0,1.0,0,0,0,0
inspector,0,0,8.0296326e-05,0,0,0,0,1.0,0,0
guarantee,0,0,0.0002875714,3.1357707e-05,6.500834e-05,0,0,0.7490058669218417,0.08167400178371495,0.16932013129444334
vme,2.066468e-05,0,0,0,0,1.0,0,0,0,0
som,0,0,0,6.649395e-05,0,0,0,0,1.0,0
underwater,0,0.0021342863,0,0,0,0,1.0,0,0,0
slave,0,0,0,0,0.00045033934,0,0,0,0,1.0
weitzen,5.3883006e-05,0,0,0,0,1.0,0,0,0,0
phi,0,0,0,0.0001086288,2.35152e-05,0,0,0,0.8220486772366745,0.17795132276332543
debit,2.0160282e-05,0,0,0,0,1.0,0,0,0,0
iterative,2.0480493e-05,0,0,0,2.3725072e-05,0.463301241127062,0,0,0,0.536698758872938
hardie,0,0,0,0,6.127433e-05,0,0,0,0,1.0
gather,7.193565e-05,0,5.7152043e-05,0,0.00016929506,0.24108513818522592,0,0.1915393668278061,0,0.567375494986968
incubator,0,0,1.05487e-05,0,0,0,0,1.0,0,0
disrupt,0,0,0,6.649414e-05,0,0,0,0,1.0,0
justify,0.0004991519,0,1.0297532e-05,2.5581214e-05,0.00010037816,0.785560245271385,0,0.016206152809492638,0.04025945884817086,0.1579741430709515
rigour,0.0001280341,0,1.1187462e-05,0.00010836071,0.00032532637,0.22348082318230292,0,0.01952748063942555,0.18914134855785977,0.5678503476204118
stereotype,0,0,0,0.0001086287,0.000567276,0,0,0,0.16071600826953852,0.8392839917304614
zenodo,0.0006362235,0,0,0,0,1.0,0,0,0,0
foodsafety,2.0160338e-05,0,0,0,0,1.0,0,0,0,0
applicationwhen,0,0,1.0003904e-05,0,0,0,0,1.0,0,0
bammer,0,0,0,0,2.3513943e-05,0,0,0,0,1.0
underestimate,0,0,1.3059776e-05,6.0337192e-05,2.3513987e-05,0,0,0.13476057870058541,0.6226044491955973,0.24263497210381724
topic,0.00036289945,0.0017023319,0.00025317605,0.030015636,0.00030056798,0.011120078564636187,0.05216338886334164,0.007757900029811203,0.9197485344189794,0.009210098123231585
fruit,0,0,6.270193e-05,0,0,0,0,1.0,0,0
obligate,2.066464e-05,0,0,0,0,1.0,0,0,0,0
centre,2.7167147e-05,0,6.0253984e-05,2.3955452e-05,0.00013804671,0.10891984525186157,0,0.24157319922940396,0.09604336164867251,0.5534635938700619
internationally,0,0,0.00030976383,0,0,0,0,1.0,0,0
carother,5.3883006e-05,0,0,0,0,1.0,0,0,0,0
bouma,0,0,0,6.6630615e-05,0,0,0,0,1.0,0
risk,0.00048262966,0,0.0010539148,0.00038348028,0.0009116211,0.17044139619287643,0,0.3721915979949105,0.13542664013378172,0.3219403656784314
diegetic,0,0,0,0,6.127527e-05,0,0,0,0,1.0
acquire,0,0,9.799588e-05,0.00010495632,0.0001809785,0,0,0.25524366216983124,0.2733730874469844,0.4713832503831843
authority,0.00032717298,0.00010646212,0.0010309845,0.00045743244,0.00021266317,0.15326306094986897,0.049871813922988444,0.4829611316790095,0.2142826589009013,0.0996213345472318
scidevnet,5.388296e-05,0,0,0,0,1.0,0,0,0,0
trustless,0,0,0,6.649122e-05,0,0,0,0,1.0,0
chronologically,5.2115993e-05,0,0,0,0,1.0,0,0,0,0
suffix,1.6641301e-05,0,0,2.9383264e-05,0,0.3615743281868126,0,0,0.6384256718131873,0
charitable,0,0,4.5165005e-05,0,0,0,0,1.0,0,0
co_ns,0,0,0,0,6.127416e-05,0,0,0,0,1.0
manyofwhich,0,0,0,0,2.3514054e-05,0,0,0,0,1.0
sincerely,0,0,1.054863e-05,0,0,0,0,1.0,0,0
loophole,0,0,2.7665743e-05,0,0,0,0,1.0,0,0
sampson,0,0,0,6.662223e-05,0,0,0,0,1.0,0
circular,0,0,6.2398365e-05,0,0,0,0,1.0,0,0
brain,0,0,0,0,2.3512059e-05,0,0,0,0,1.0
eco_label_type,0,0,0.00013286108,0,0,0,0,1.0,0,0
krumme,2.066464e-05,0,0,0,0,1.0,0,0,0,0
wcpfc,0,0,4.5165005e-05,0,0,0,0,1.0,0,0
reisinger,0,0,0,6.662484e-05,0,0,0,0,1.0,0
noise,0,0,0,0.0001086286,0,0,0,0,1.0,0
roper,0,0,2.7666192e-05,0,0,0,0,1.0,0,0
fragmentation,0,0,6.274799e-05,0,0,0,0,1.0,0,0
slaughterhouse,0,0,4.5164576e-05,0,0,0,0,1.0,0,0
belief,5.6850666e-05,0.000103169696,1.054853e-05,2.2690994e-05,9.936722e-05,0.1942768264125069,0.35256370001406107,0.03604768452366195,0.07754235225639636,0.33956943679337376
fro,0,0,0,0,2.351365e-05,0,0,0,0,1.0
voyage,0,0,0,0,2.3515466e-05,0,0,0,0,1.0
stephanidis,0,0,0,0,2.3511922e-05,0,0,0,0,1.0
anchor,0,0,0,6.663087e-05,2.351354e-05,0,0,0,0.7391569854544263,0.2608430145455736
acquaculture,0,0,2.766622e-05,0,0,0,0,1.0,0,0
native,0,0,0,0,0.0008401588,0,0,0,0,1.0
hettinger,1.8168295e-05,0,0,6.9910246e-05,0,0.20627380002639312,0,0,0.7937261999736068,0
interval,0,0,0,2.5581483e-05,0,0,0,0,1.0,0
ounce,2.0663752e-05,0,0,0,0,1.0,0,0,0,0
trac,0,0,0,2.5413654e-05,0,0,0,0,1.0,0
dangerous,2.0680334e-05,0,2.765778e-05,0,0,0.42782667176786293,0,0.5721733282321371,0,0
isbn,0,0,7.9943246e-05,6.7615896e-05,0,0,0,0.5417708766120388,0.4582291233879612,0
collection,0.00029309004,0,7.532359e-05,0.00036749456,0.00018441217,0.3184652327167474,0,0.0818449646241564,0.3993115640095346,0.20037823864956153
rigorous,0.0003352554,0,0,0,0.00020777507,0.6173786209256589,0,0,0,0.38262137907434113
happen,0.0001757235,0.0011277332,0.00042706312,1.0521783e-05,0.00025988335,0.08782113712641303,0.5636059343659293,0.21343285646027416,0.0052584598250788595,0.12988161222230468
transferability,0,0,0,6.662649e-05,0,0,0,0,1.0,0
slrs,2.3084114e-05,0,0,0,5.838101e-05,0.28336192043902364,0,0,0,0.7166380795609764
multipleentry,0,0,1.054859e-05,0,0,0,0,1.0,0,0
vote,5.2525094e-05,0,0,0,9.9784214e-05,0.3448580706505331,0,0,0,0.6551419293494669
food_safety,1.1105468e-06,0,0.0020354008,0,0,0.0005453182423990732,0,0.9994546817576009,0,0
exempt,0,0,1.0548157e-05,2.5581703e-05,0,0,0,0.2919512226004848,0.7080487773995152,0
contributor,2.4603913e-05,0,1.0426539e-05,0,1.9388692e-05,0.4521187039292611,0,0.19159689878483277,0,0.3562843972859061
postharv,0,0,1.0548147e-05,0,0,0,0,1.0,0,0
comparatively,0,0,0,0,6.127498e-05,0,0,0,0,1.0
pna,0,0,0,2.5574434e-05,2.3513672e-05,0,0,0,0.5209904429152503,0.47900955708474974
welldocumente,0,0,1.054874e-05,0,0,0,0,1.0,0,0
penetration,2.065873e-05,0,0,0,0,1.0,0,0,0,0
isi,5.3100834e-05,0,0,0,0,1.0,0,0,0,0
priori,5.2999036e-05,0,0,3.0186167e-05,5.7529523e-05,0.3766417133557464,0,0,0.21452031424659082,0.4088379723976628
protective,0,0,0,2.5407227e-05,0,0,0,0,1.0,0
public,0.0011194006,0.00026815798,0.00063015096,0.0027698255,0.0019305177,0.16662575353548545,0.03991602740115805,0.09379964356188993,0.4122958844578518,0.2873626910436148
jasss,1.8081695e-05,0,0,0,0.00033657576,0.0509835473930024,0,0,0,0.9490164526069976
topolicymaker,0,0,0,0,2.3514054e-05,0,0,0,0,1.0
labelling,0,0,0.0001685553,0.00027778145,0,0,0,0.3776415436240473,0.6223584563759527,0
idcode,0,0,4.5164576e-05,0,0,0,0,1.0,0,0
hard,9.109931e-05,0,0,6.56354e-05,0.00017414147,0.27532749278250684,0,0,0.19836846733226057,0.5263040398852326
sub,9.1238944e-05,0,0,0.00015083585,9.580691e-05,0.2700322114759714,0,0,0.44641616320802735,0.28355162531600125
acknowledgment,0.00012990025,0,0,1.793455e-05,5.9713802e-05,0.6258786981003128,0,0,0.08641132650761169,0.2877099753920755
pr,0,0,1.0548218e-05,0,0.00017762471,0,0,0.05605597957489457,0,0.9439440204251054
correlation,0.00020094778,0,1.2203061e-05,0.00019042706,0.00024238884,0.31108068761931706,0,0.018891159465321078,0.29479391305798025,0.37523423985738164
satterfield,2.065865e-05,0,0,0,0,1.0,0,0,0,0
methodology,0.0009059444,0.00043782985,0.00070810085,0.00031877245,0.0008244042,0.2835460782831543,0.1370337278604164,0.22162422232430615,0.09977067008257821,0.25802530144954494
substitute,2.3819563e-05,0,4.344698e-05,0,0,0.3541071319487878,0,0.6458928680512122,0,0
atomised,2.0663734e-05,0,0,0,0,1.0,0,0,0,0
jeopardize,0,0.00010316606,0,0,0,0,1.0,0,0,0
bo,2.0159858e-05,0,0,0,0.00013872929,0.1268800193556443,0,0,0,0.8731199806443557
hsbc,0,0,0,0.00010849638,0,0,0,0,1.0,0
ist,0,0,0,0,0.00021655131,0,0,0,0,1.0
upload,0,0,0,6.903498e-05,9.758963e-05,0,0,0,0.41431441083578535,0.5856855891642146
validation,0.002139381,0,0.00042409767,0.000117155134,0.00031382794,0.7144459179186389,0,0.14162735090458903,0.039123938699180856,0.10480279247759128
validated,2.7137341e-05,0,0,0.00014776728,1.8858214e-05,0.1400544190563616,0,0,0.7626193079447331,0.09732627299890528
grown,1.9685327e-05,0,0,0,0,1.0,0,0,0,0
graphic,0,0,0,0,0.00013871063,0,0,0,0,1.0
asymmetry,0,0.00026771927,0,0,0,0,1.0,0,0,0
marsella,0,0,0,0,2.3511991e-05,0,0,0,0,1.0
beta,5.3887637e-05,0,0,0,0,1.0,0,0,0,0
respond,0.0003858773,0.00010387322,0,4.2199445e-06,0.00029052226,0.49188129276897896,0.13240813921574407,0,0.005379201487970772,0.3703313665273062
twentieth,0,0.00010316615,0,0,0,0,1.0,0,0,0
advisory,0.0003552716,0,3.1024527e-05,0,0,0.91968719019952,0,0.08031280980047996,0,0
compensate,2.0664622e-05,0.00010316694,0,0,0,0.16687685965563762,0.8331231403443624,0,0,0
marine_capture,5.5846383e-05,0,0.00013326434,2.3316295e-05,0,0.2628967946196891,0,0.6273417676038114,0.1097614377764995,0
weather,6.430945e-05,0.0012322036,0,0,0,0.049601857310817794,0.9503981426891822,0,0,0
treatment,3.5504723e-05,0,5.6121873e-05,6.483405e-05,2.2314205e-05,0.19860021081674814,0,0.31392487579224926,0.3626575526954876,0.12481736069551497
non_effective,0.00013283826,0,0.00014533244,0,0,0.4775422563964941,0,0.5224577436035059,0,0
odd_protocol,0.0005243154,0,0,0,3.325504e-05,0.9403572387049581,0,0,0,0.05964276129504192
bigger,0,0,1.0548711e-05,0,0,0,0,1.0,0,0
southern,9.007885e-05,0,0,0.00027458632,0,0.24701797409012863,0,0,0.7529820259098714,0
domainneed,0,0,0,0,2.3514032e-05,0,0,0,0,1.0
faced,2.0160089e-05,0,0,0,0,1.0,0,0,0,0
apply,0.0013684524,0.00044252467,0.00088322593,0.0020746868,0.0012976867,0.22557243415157377,0.07294471070260582,0.145588854328803,0.34198642080818403,0.21390758000883336
behavior,0.00025809812,0.0001081267,0,0.0006414367,0.0016360442,0.09762740064655784,0.04089967089305938,0,0.24262787781975148,0.6188450506406313
technologically,0,0,0,2.5413723e-05,0,0,0,0,1.0,0
capitalize,0,0.00010274915,0,0,0,0,1.0,0,0,0
old,2.3737699e-05,0.00026967883,0.0001019411,0,8.707784e-05,0.04920388452978105,0.5589946180196068,0.21130515179334758,0,0.1804963456572645
molecule,0,0,1.0548137e-05,0,0,0,0,1.0,0,0
doe,0.00022475529,0,0,0,0,1.0,0,0,0,0
http_eceuropaeu,0,0,6.273471e-05,0,0,0,0,1.0,0,0
boarfish,2.066468e-05,0,0,0,0,1.0,0,0,0,0
assemble,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
entrance,0,0,0.00018619883,0,0,0,0,1.0,0,0
heightmap,0,0,1.0003914e-05,0,0,0,0,1.0,0,0
vocabulary,4.3525608e-05,0,7.0089016e-05,0.0004947118,1.5355923e-05,0.0697881031144255,0,0.11237934876621196,0.7932111632378305,0.024621384881532052
dropping,2.066468e-05,0,0,0,0,1.0,0,0,0,0
plo,0.00012657674,0,4.2815846e-05,0,2.354217e-05,0.656059805066045,0,0.22191878508943608,0,0.12202140984451894
adaptive,0,0.00010316744,0,0,6.127194e-05,0,0.6273888983085946,0,0,0.3726111016914055
graduate,1.2616391e-05,0,0,0.00016175398,0,0.07235398490753184,0,0,0.9276460150924681,0
glow,2.06647e-05,0,0,0,0,1.0,0,0,0,0
handle,0.00041147863,0.00044806907,9.047679e-05,0.00021976794,7.2036426e-05,0.3313489027240194,0.3608138660288628,0.07285769479793071,0.17697119995869592,0.058008336490491225
bayesian,0,0,0,0.0001508337,0,0,0,0,1.0,0
echinoderm,0,0,1.054864e-05,0,0,0,0,1.0,0,0
catinistfr,2.0284577e-05,0,0,0,0,1.0,0,0,0,0
cv,0,0,0,0.00010862684,0,0,0,0,1.0,0
media,8.7874105e-05,0,6.274793e-05,0,0,0.5834080265837928,0,0.41659197341620724,0,0
failing,5.3529962e-05,0,0,0,0,1.0,0,0,0,0
buoy,0,0.00026771904,0,0,0,0,1.0,0,0,0
mouhat,0,0,2.7344342e-05,0,0,0,0,1.0,0,0
threat,1.9160852e-05,0,0.00018738647,0,2.2881854e-05,0.08351532674750504,0,0.8167508287598649,0,0.09973384449263
zand,2.0284539e-05,0,0,0,0,1.0,0,0,0,0
ig,0,0,0,0,2.3513605e-05,0,0,0,0,1.0
pacifist,0,0,0,0,2.3515579e-05,0,0,0,0,1.0
environmental,0.0020500114,0.0012243775,0.0003774383,1.1352688e-05,0.00067182584,0.4728970440823795,0.28243965621892997,0.0870675409334906,0.0026188402413444513,0.1549769185238555
leave,0.0007370436,0.00045454258,6.20946e-05,0.00060813583,6.866655e-05,0.38179230412035586,0.2354553414225651,0.03216531581051889,0.3150174194086355,0.03556961923792468
yin,0,0,0,2.5574336e-05,0,0,0,0,1.0,0
wallach,0,0,0,6.662484e-05,0,0,0,0,1.0,0
lake,2.0664818e-05,0,0,2.5581314e-05,0,0.4468442515914047,0,0,0.5531557484085953,0
irritate,2.0664662e-05,0,0,0,0,1.0,0,0,0,0
auerbach,0,0,0,2.557114e-05,0,0,0,0,1.0,0
rousseaux,0,0,0,0,2.3515579e-05,0,0,0,0,1.0
independently,0.00012859909,0,1.2970076e-05,4.7351252e-05,0.00014364981,0.3866825005838065,0,0.03899950914886037,0.1423797075941399,0.43193828267319323
dexterity,0,0,0,0,9.986294e-05,0,0,0,0,1.0
battle,0,0,0,0,2.3515398e-05,0,0,0,0,1.0
spps,2.0284539e-05,0,0,0,0,1.0,0,0,0,0
yamaguchi,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
contravene,0,0,1.0548127e-05,0,0,0,0,1.0,0,0
purposeful,0,0,1.0003933e-05,0,0,0,0,1.0,0,0
caseordered,0,0,1.0548157e-05,0,0,0,0,1.0,0,0
speciman,0,0,2.6572504e-06,4.5151693e-05,0,0,0,0.05558061350292084,0.9444193864970791,0
thematically,0,0,0,0.000108628905,2.3515513e-05,0,0,0,0.8220468681212901,0.17795313187870987
emergency,0,0,0,0,0.0001387289,0,0,0,0,1.0
neuroscience,0,0,0,2.557453e-05,2.351549e-05,0,0,0,0.5209720980702046,0.4790279019297954
ety,0,0,0,6.663069e-05,0,0,0,0,1.0,0
synthesize,8.5650674e-05,0,1.0505791e-05,6.9465896e-05,0,0.5171443870246005,0,0.0634321999072276,0.4194234130681719,0
theirmeaning,1.9685307e-05,0,0,0,0,1.0,0,0,0,0
strictly,2.2016493e-05,0,0,0.00023295061,0,0.08635032804213312,0,0,0.9136496719578668,0
intrinsically,2.0447551e-05,0.00010316951,0,2.5581678e-05,2.319405e-05,0.11861024744187051,0.5984560565259208,0,0.14839181101437002,0.13454188501783865
contractually,0,0,1.05487e-05,0,0,0,0,1.0,0,0
proposal,0.00047374048,0,7.992617e-05,5.6740013e-05,0,0.7761063402496015,0,0.13093921419776536,0.09295444555263317,0
climate,0.00031218704,0,1.0392509e-05,0,0.00015657218,0.6515410962609374,0,0.021689389887220634,0,0.32676951385184205
deficiency,0,0,0,0,2.3514032e-05,0,0,0,0,1.0
convene,8.749522e-05,0,0,0,0,1.0,0,0,0,0
stem,0,0.00026771927,8.010886e-05,0.0013372917,0,0,0.15887254284308197,0.047538970691080734,0.7935884864658372,0
cih,0,0,1.05487e-05,0,0,0,0,1.0,0,0
nature,0.00070570025,0.00027614646,0.00027052112,0.00022387606,0.00027188935,0.40368790678680394,0.15796648057007062,0.15474857147794618,0.1280657894883612,0.15553125167681808
hofstede_gj,0.000121137506,0,0,0,0,1.0,0,0,0,0
null,2.0284539e-05,0,0,0,0,1.0,0,0,0,0
modify,0.00016753362,0,0.0003253233,7.8341174e-05,0.00019746387,0.21795487954153991,0,0.4232332341907042,0.10191889097066902,0.25689299529708687
welling,0,0,1.0548137e-05,0,0,0,0,1.0,0,0
proliferation,0,0,2.7666249e-05,0,2.35141e-05,0,0,0.5405638985162934,0,0.45943610148370667
raicevich,2.0664662e-05,0,0,0,0,1.0,0,0,0,0
seek,6.223843e-05,0,0.00011936606,0.00012907841,0.00017983148,0.12688401171577285,0,0.24334874223740752,0.2631490907700353,0.3666181552767844
knowable,0,0,0,0,2.3515398e-05,0,0,0,0,1.0
medicine,9.2908755e-05,0,0,0,5.4715783e-05,0.6293584785958277,0,0,0,0.3706415214041723
jmarpol,0,0,1.054869e-05,0,0,0,0,1.0,0,0
pomeroy,0,0,0,6.662484e-05,0,0,0,0,1.0,0
commemorative,0,0,0,0,2.3515042e-05,0,0,0,0,1.0
ministry,1.6641316e-05,0,0,2.9383236e-05,0,0.3615747443954128,0,0,0.6384252556045872,0
blockchain,0,0,0.00014843153,0.01647485,0,0,0,0.008929134986670789,0.9910708650133292,0
east,0,0,0,0,2.3514682e-05,0,0,0,0,1.0
cpue,8.7590546e-05,0,0,0,0,1.0,0,0,0,0
dominance,0,0,0,0,2.3515242e-05,0,0,0,0,1.0
percent,0,0,0.0001862091,2.557458e-05,0,0,0,0.8792419709435708,0.12075802905642917,0
arfa,0,0,0,2.5581532e-05,0,0,0,0,1.0,0
aa,0,0.00043615635,0,0,0.00029383053,0,0.5974851924623072,0,0,0.40251480753769275
municipality,2.066468e-05,0,0,0,0,1.0,0,0,0,0
differ,1.9977027e-05,0,9.799055e-05,0.00010832826,0.0001398419,0.05456150874333253,0,0.26763302992163635,0.29586751264620026,0.38193794868883085
automation,0,0.00026771904,0,0,0,0,1.0,0,0,0
hazardous_waste,0.00043020185,0,0,0,0,1.0,0,0,0,0
biogenic,2.066468e-05,0,0,0,0,1.0,0,0,0,0
vague,0,0,4.5154276e-05,0,0,0,0,1.0,0,0
psma,5.3479806e-05,0,0,0,0,1.0,0,0,0,0
complaint,0,0,2.7506134e-05,0,0,0,0,1.0,0,0
tragic,1.9685307e-05,0,0,0,0,1.0,0,0,0,0
recycling,2.0664662e-05,0,0,0,0,1.0,0,0,0,0
anonymization,0,0,0,2.557114e-05,0,0,0,0,1.0,0
mechanization,0,0,0,2.5581508e-05,0,0,0,0,1.0,0
cargill,0,0,0,0.00010849679,0,0,0,0,1.0,0
unsupervised,0,0,0,6.663069e-05,0,0,0,0,1.0,0
chap,0,0,1.0003923e-05,0,0,0,0,1.0,0,0
wj,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
nonmaterial,5.3887892e-05,0,0,0,0,1.0,0,0,0,0
olh,0,0,0,0,6.127527e-05,0,0,0,0,1.0
coin,0,0,0,0.000108500826,2.3513472e-05,0,0,0,0.8218869287634687,0.17811307123653136
judgement,2.0269068e-05,0,0,0.00027564997,6.368813e-05,0.05636447094104531,0,0,0.7665308012548187,0.17710472780413603
completely,2.3439186e-05,0,0,0.000114525865,0.00012984265,0.08752245084915122,0,0,0.4276421628558497,0.4848353862949991
annual,0.0004368801,3.516181e-06,1.0547694e-05,0.00026025192,0,0.6142893986520132,0.004944040164131388,0.014830926070363463,0.365935635113492,0
lindenmayer,0,0,0,6.66249e-05,0,0,0,0,1.0,0
argue,0.0003221292,0,6.301269e-05,0.00011532002,9.9338904e-05,0.537060290992299,0,0.10505602431248602,0.1922638625000661,0.16561982219514884
fishing_vessel,0,0.0016243934,0.001192416,0,0,0,0.5766785026810812,0.4233214973189187,0,0
ecolabel,0,0,0.0002921064,0,0,0,0,1.0,0,0
ostrom,2.065871e-05,0,0,0,0,1.0,0,0,0,0
projectoriente,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
bogi,0,0,2.7666192e-05,0,0,0,0,1.0,0,0
wainer,0,0,0,6.662223e-05,0,0,0,0,1.0,0
ripe,1.7067696e-05,0,0,0,0,1.0,0,0,0,0
todecision,0,0,0,0,2.3513965e-05,0,0,0,0,1.0
equivocal,0.00022443249,0,0,0,2.3515242e-05,0.9051604861114907,0,0,0,0.09483951388850935
durrenberger,0,0.00026771927,0,0,0,0,1.0,0,0,0
assassin,0,0,0,0,9.9905905e-05,0,0,0,0,1.0
appl,2.065871e-05,0,0,0,0,1.0,0,0,0,0
panacea,0,0,0,2.5399819e-05,0,0,0,0,1.0,0
poggi,0,0,0,0,2.3509008e-05,0,0,0,0,1.0
lux,0,0.00026771927,0,0,0,0,1.0,0,0,0
definitely,5.252645e-05,0,0,0,0,1.0,0,0,0,0
bundle,0,0,0,2.541341e-05,0,0,0,0,1.0,0
melaniaborit,0,0.00010775138,6.89121e-05,6.865391e-05,4.48491e-05,0,0.3713432884623802,0.2374915840085424,0.23660179363034212,0.15456333389873533
responsible,0,0,0.0007742581,0.0007293285,0.000100778045,0,0,0.4825948468894394,0.4545902279604044,0.06281492515015621
hasting,2.066464e-05,0,0,0,0,1.0,0,0,0,0
rfid,0,0,0.00020385838,0,0,0,0,1.0,0,0
pace,0,0,0,2.5581508e-05,0,0,0,0,1.0,0
traceab,1.9685327e-05,0,0,0,0,1.0,0,0,0,0
register,2.8336517e-05,0,0.0005435793,3.2383206e-05,7.4741976e-05,0.041730201439792426,0,0.8005102742201039,0.04768961986752722,0.11006990447257649
poorly,2.0160358e-05,0,0,0,0,1.0,0,0,0,0
northeast,5.3887892e-05,0,0,0,0,1.0,0,0,0,0
oxygen,5.388815e-05,0,0,6.663049e-05,0,0.44713539446736034,0,0,0.5528646055326397,0
negative,0.00016681939,0,0.00019486893,6.679113e-05,3.0761872e-05,0.3632499510259781,0,0.42432795715854205,0.14543797985243317,0.06698411196304666
siluroid,0,0,0,2.5581458e-05,0,0,0,0,1.0,0
femininity,0,0,0,0,2.351152e-05,0,0,0,0,1.0
isotope,0,0,6.2690924e-05,0,0,0,0,1.0,0,0
documenting,0.00031181125,0,0.00026474462,0,0,0.5408170564123962,0,0.4591829435876038,0,0
acoustic,0,0,0,0.00027777985,0,0,0,0,1.0,0
handbook,7.365321e-05,0.00026908025,0.00012342335,0.0002751688,6.240057e-05,0.09163967919295538,0.33479094886595123,0.15356392850348421,0.34236635276598915,0.07763909067161999
bl,5.3884607e-05,0,2.7665666e-05,0,0.00029446115,0.14330577204647968,0,0.07357666528077753,0,0.7831175626727428
supplychain,0,0,1.054868e-05,0,0,0,0,1.0,0,0
speaking,0,0,0,6.663069e-05,0,0,0,0,1.0,0
auditable,1.7061593e-05,0,0,0,0,1.0,0,0,0,0
background,0.00054360006,0.00027295764,0.00015090493,8.9894005e-05,0.00033791125,0.3896026493125999,0.19563098960338562,0.10815480961775975,0.06442777487125619,0.24218377659499854
lly,0,0,0,0,0.00013872876,0,0,0,0,1.0
provisioning,0.00022475592,0,0,0,0,1.0,0,0,0,0
ind,0,0,2.766622e-05,0,0,0,0,1.0,0,0
demography,5.0797527e-05,0,0,0,0,1.0,0,0,0,0
maeda,0,0,0,2.557114e-05,0,0,0,0,1.0,0
paas,1.7052502e-05,0,0,0,0,1.0,0,0,0,0
excel,8.784185e-05,0,1.0147847e-05,0,0,0.8964396518563458,0,0.10356034814365424,0,0
punish,0,0,4.5165005e-05,0,0,0,0,1.0,0,0
brocke,0,0,0,6.6627756e-05,0,0,0,0,1.0,0
appoint,2.0160282e-05,0,0,0,0,1.0,0,0,0,0
morality,0,0,0,2.557114e-05,0,0,0,0,1.0,0
szuwalski,0,0.00026771927,0,0,0,0,1.0,0,0,0
wordi,0,0,0,6.663069e-05,0,0,0,0,1.0,0
stay,0,0.0007860576,1.0548006e-05,0,0.0001361283,0,0.8427458162939656,0.011308697436159438,0,0.14594548626987489
companion,0,0,0,0,0.00017759168,0,0,0,0,1.0
territorial,2.0664522e-05,0.000270517,0,0,6.0634902e-05,0.05873666201515524,0.7689152047643676,0,0,0.17234813322047715
scarcity,0,0,0,0,6.12741e-05,0,0,0,0,1.0
directrice,0,0,2.7666192e-05,0,0,0,0,1.0,0,0
concentrate,2.0871315e-05,0,1.0442482e-05,0,0,0.6665213858983666,0,0.3334786141016333,0,0
clearmatic,0,0,0,2.5413336e-05,0,0,0,0,1.0,0
catalyse,2.016032e-05,0,0,0,0,1.0,0,0,0,0
prospector,0,0,0,0,2.3515513e-05,0,0,0,0,1.0
argumentation,0,0.00026772948,2.7476666e-05,0,0,0,0.9069238013422247,0.09307619865777522,0,0
